Walking,-0.459,2.758,7.048,7.582318025,12.30501915,91134
Walking,-0.153,2.298,7.508,7.853297286,12.56574683,91335
Walking,-1.532,2.911,10.573,11.07290729,12.73956529,91469
Walking,-2.758,2.911,10.879,11.59452978,13.00159013,91671
Walking,-2.145,3.524,7.814,8.836187034,13.26231781,91872
Walking,-0.459,4.443,6.589,7.960267103,13.43613627,92006
Walking,-0.919,4.597,12.871,13.69816111,13.69816111,92208
Walking,-1.379,3.371,7.202,8.070569163,13.70050704,92409
Walking,-0.766,3.371,7.048,7.850140039,13.70285298,92610
Walking,-1.379,4.29,10.113,11.0715178,13.70441693,92744
Walking,-3.064,2.758,11.492,12.20904233,13.70677453,92946
Walking,-1.379,3.217,7.355,8.145351802,13.70912047,93147
Walking,-0.766,5.363,8.734,10.27770824,13.71068442,93281
Walking,-2.145,4.597,10.573,11.72696717,13.71304203,93483
Walking,-1.379,2.911,7.814,8.451873066,13.71538796,93684
Walking,-0.766,3.217,8.121,8.768494162,13.71695192,93818
Walking,-1.838,3.83,10.879,11.67903165,13.71930952,94020
Walking,-1.685,3.217,7.355,8.202703207,13.72165545,94221
Walking,-0.612,3.371,7.048,7.836611961,13.72400138,94422
Walking,-1.838,5.209,12.565,13.72556534,13.72556534,94556
Walking,-0.766,2.298,10.266,10.54790577,13.44932477,94758
Walking,-1.072,2.758,8.274,8.787196416,13.17445173,94959
Walking,-0.766,3.524,8.121,8.885717663,12.99120304,95093
Walking,-0.919,4.137,9.5,10.40237125,12.71496248,95295
Walking,-2.145,2.758,9.347,9.978677142,12.44008944,95496
Walking,-1.072,3.524,8.121,8.917309129,12.25684075,95630
Walking,-1.225,4.443,9.347,10.42148188,11.98196771,95831
Walking,-0.919,4.597,10.726,11.70572714,11.70572714,96033
Walking,-0.919,3.217,8.887,9.49591579,11.71574026,96167
Walking,-0.612,3.984,7.508,8.52155309,11.73075994,96368
Walking,-1.992,3.984,8.887,9.940778851,11.74585435,96570
Walking,-2.911,3.83,10.573,11.61598693,11.76087403,96771
Walking,-2.451,3.371,8.121,9.128071307,11.77088715,96905
Walking,-0.612,4.29,7.661,8.801679312,11.78598155,97107
Walking,-0.612,5.056,11.186,12.29082056,11.80100123,97308
Walking,-0.612,5.056,11.186,12.29082056,11.80100123,97308
Walking,0,2.298,10.266,10.52005524,11.81101436,97442
Walking,-1.532,3.217,9.347,10.00312566,11.82603404,97643
Walking,-0.919,3.524,8.121,8.90021254,11.83612188,97778
Walking,-1.838,4.29,9.5,10.58453346,11.85114156,97979
Walking,-1.838,4.597,9.653,10.84855084,11.86115468,98113
Walking,-1.838,4.137,6.282,7.743160552,11.87617436,98314
Walking,-0.766,4.137,7.048,8.208277772,11.89126877,98516
Walking,-0.919,4.75,10.879,11.90628845,11.90628845,98717
Walking,-2.298,4.75,9.194,10.60061036,11.90987328,98851
Walking,-1.992,3.217,7.048,7.999465925,11.91527728,99053
Walking,-0.306,3.677,6.589,7.551747394,11.91886211,99187
Walking,-0.459,4.903,9.347,10.56487108,11.92423935,99388
Walking,-1.072,3.524,8.734,9.478951275,11.92964335,99590
Walking,0,3.371,4.29,5.455982236,11.9350206,99791
Walking,-0.459,3.984,7.814,8.78302527,11.93860543,99925
Walking,-0.459,5.516,9.04,10.59993093,11.94398267,100126
Walking,-1.992,4.137,11.032,11.94938667,11.94938667,100328
Walking,-1.992,3.371,7.814,8.740154722,11.94818791,100462
Walking,-0.766,3.83,6.282,7.397241192,11.94638977,100663
Walking,-0.766,4.137,9.96,10.81217471,11.94458268,100865
Walking,-1.225,4.29,9.807,10.77413467,11.94338392,100999
Walking,-1.532,3.83,7.048,8.166408249,11.94158577,101200
Walking,0,4.75,7.048,8.499223561,11.93978763,101401
Walking,-0.459,6.435,9.04,11.10592216,11.93798054,101603
Walking,-0.612,3.064,10.573,11.02501574,11.93678178,101737
Walking,-0.919,3.217,9.04,9.63925542,11.93498364,101938
Walking,-0.612,4.29,8.427,9.475915193,11.93317655,102140
Walking,-0.919,4.903,10.419,11.55160289,11.93197779,102274
Walking,-1.532,2.911,9.347,9.908953277,11.93017964,102475
Walking,-1.532,3.524,7.968,8.846164333,11.92837255,102677
Walking,-1.838,5.669,8.121,10.07305544,11.92717379,102811
Walking,0,5.516,10.573,11.92537565,11.92537565,103012
Walking,-0.459,3.524,8.274,9.004906059,11.89133982,103213
Walking,-0.153,2.911,6.895,7.4858769,11.86847993,103348
Walking,-0.459,2.911,9.04,9.508217319,11.8344441,103549
